id_gry	id_gracza	stan	ocena
53	669	chce kupic	7
83	669	posiada	10
9	670	chce kupic	6
14	670	sprzedal	6
20	670	posiada	9
23	670	chce kupic	9
42	670	sprzedal	7
98	670	posiada	8
18	671	posiada	8
79	671	posiada	6
48	672	posiada	7
86	672	posiada	9
102	673	posiada	8
27	674	posiada	9
44	674	posiada	6
56	674	posiada	8
71	674	posiada	8
98	674	posiada	6
32	675	sprzedal	9
52	675	sprzedal	8
91	675	sprzedal	10
113	675	sprzedal	9
11	676	sprzedal	6
21	676	sprzedal	7
9	677	sprzedal	8
59	677	sprzedal	9
60	677	chce kupic	7
13	678	chce kupic	6
19	678	chce kupic	10
58	678	chce kupic	10
75	678	posiada	10
81	678	chce kupic	8
100	678	sprzedal	6
117	678	posiada	9
126	678	chce kupic	9
4	679	sprzedal	8
38	679	posiada	8
46	679	sprzedal	9
68	679	sprzedal	10
75	679	chce kupic	7
64	680	chce kupic	6
90	680	chce kupic	7
105	680	chce kupic	6
131	680	posiada	7
33	681	chce kupic	7
84	681	sprzedal	9
123	681	posiada	6
26	682	chce kupic	8
59	682	sprzedal	7
86	682	posiada	9
9	683	posiada	6
24	683	posiada	6
72	683	posiada	9
124	683	posiada	8
5	684	posiada	8
30	684	posiada	9
33	684	posiada	10
123	684	posiada	6
29	685	posiada	6
45	685	posiada	8
121	685	sprzedal	8
24	686	sprzedal	9
127	686	sprzedal	9
92	687	sprzedal	8
122	688	sprzedal	7
128	688	sprzedal	7
23	689	sprzedal	9
91	689	sprzedal	10
112	690	chce kupic	8
122	690	chce kupic	9
62	691	chce kupic	9
65	691	chce kupic	8
76	691	posiada	6
115	691	chce kupic	8
23	692	sprzedal	8
26	692	posiada	6
89	692	chce kupic	6
45	693	sprzedal	8
59	693	posiada	9
88	693	sprzedal	9
125	693	sprzedal	8
48	694	chce kupic	10
52	694	chce kupic	8
22	695	chce kupic	10
51	695	chce kupic	6
130	695	posiada	10
25	696	chce kupic	8
55	696	sprzedal	10
111	696	posiada	6
4	697	chce kupic	10
60	697	sprzedal	8
62	697	posiada	10
95	697	posiada	8
13	698	posiada	6
69	698	posiada	8
125	698	posiada	7
21	699	posiada	10
51	699	posiada	6
56	699	posiada	10
44	700	posiada	9
77	700	posiada	9
96	700	posiada	10
104	700	sprzedal	7
1	701	sprzedal	6
49	701	sprzedal	8
61	701	sprzedal	9
64	701	sprzedal	6
76	701	sprzedal	8
93	701	sprzedal	6
116	701	sprzedal	10
27	702	chce kupic	10
74	702	chce kupic	7
80	702	chce kupic	7
101	703	chce kupic	7
128	703	posiada	9
5	704	chce kupic	8
40	704	sprzedal	8
75	704	posiada	8
128	704	chce kupic	7
8	705	sprzedal	10
25	705	posiada	6
88	705	sprzedal	8
78	706	sprzedal	10
22	707	chce kupic	7
77	707	chce kupic	9
101	707	chce kupic	6
15	708	chce kupic	8
114	708	posiada	6
119	708	chce kupic	8
121	708	sprzedal	9
2	709	posiada	8
9	709	chce kupic	10
23	709	sprzedal	7
64	709	posiada	8
101	709	posiada	7
102	709	posiada	9
43	710	posiada	10
1	711	posiada	8
57	711	posiada	10
28	712	posiada	9
51	712	posiada	8
100	712	posiada	7
60	713	posiada	7
69	713	posiada	7
11	714	sprzedal	9
13	714	sprzedal	10
59	714	sprzedal	6
72	714	sprzedal	6
85	714	sprzedal	10
103	714	sprzedal	7
4	715	sprzedal	6
15	715	sprzedal	6
22	715	chce kupic	9
56	715	chce kupic	8
121	715	chce kupic	10
9	716	chce kupic	7
15	716	posiada	10
18	716	chce kupic	9
20	716	sprzedal	7
76	716	posiada	6
128	716	chce kupic	7
117	717	sprzedal	10
7	718	posiada	8
53	718	sprzedal	8
59	718	sprzedal	9
129	718	chce kupic	7
52	719	chce kupic	10
115	719	chce kupic	8
118	719	chce kupic	8
121	719	posiada	9
61	720	chce kupic	6
111	720	sprzedal	9
128	720	posiada	10
44	721	chce kupic	7
7	722	sprzedal	10
12	722	posiada	8
87	722	posiada	9
26	723	posiada	10
19	724	posiada	6
30	724	posiada	10
83	724	posiada	6
84	724	posiada	9
130	724	posiada	9
45	725	posiada	6
94	725	posiada	6
118	725	posiada	9
12	726	sprzedal	6
58	726	sprzedal	9
125	726	sprzedal	10
15	727	sprzedal	6
30	727	sprzedal	10
50	727	sprzedal	7
69	727	sprzedal	10
97	727	sprzedal	8
130	727	chce kupic	8
5	728	chce kupic	8
41	728	chce kupic	7
57	728	chce kupic	8
74	728	posiada	9
103	728	chce kupic	10
115	728	sprzedal	6
119	728	posiada	9
121	728	chce kupic	9
31	729	sprzedal	7
65	729	posiada	6
112	729	sprzedal	6
125	729	sprzedal	8
35	730	chce kupic	8
96	730	chce kupic	10
112	730	chce kupic	6
118	730	chce kupic	8
24	731	posiada	10
39	731	chce kupic	8
93	731	sprzedal	7
100	731	posiada	8
21	732	chce kupic	6
25	732	sprzedal	7
53	733	posiada	6
105	733	posiada	6
14	734	posiada	9
56	734	posiada	6
92	734	posiada	8
16	735	posiada	7
31	735	posiada	10
93	735	posiada	7
95	735	posiada	9
111	735	posiada	6
126	735	posiada	9
8	736	sprzedal	10
50	736	sprzedal	8
67	736	sprzedal	10
122	736	sprzedal	6
65	737	sprzedal	10
33	738	sprzedal	10
65	738	sprzedal	6
67	738	sprzedal	6
96	738	chce kupic	9
97	738	chce kupic	6
115	738	chce kupic	6
2	739	chce kupic	6
17	739	posiada	10
43	739	chce kupic	10
99	739	sprzedal	7
131	739	posiada	8
48	740	chce kupic	8
65	740	sprzedal	8
78	740	posiada	8
98	740	sprzedal	7
105	740	sprzedal	8
120	740	chce kupic	8
23	741	chce kupic	6
26	741	chce kupic	6
50	741	chce kupic	6
127	741	posiada	9
29	742	chce kupic	7
77	742	sprzedal	10
118	742	posiada	9
32	743	chce kupic	6
87	743	sprzedal	9
10	744	posiada	9
19	744	posiada	6
33	744	posiada	8
81	744	posiada	7
86	744	posiada	7
99	744	posiada	9
17	745	posiada	7
43	745	posiada	9
52	746	posiada	9
55	746	posiada	9
72	746	posiada	9
78	746	sprzedal	7
112	746	sprzedal	9
123	746	sprzedal	10
125	746	sprzedal	9
129	746	sprzedal	9
4	747	sprzedal	10
8	747	sprzedal	10
43	747	sprzedal	8
44	747	chce kupic	8
83	747	chce kupic	6
96	747	chce kupic	7
99	747	chce kupic	6
104	747	posiada	10
5	748	chce kupic	7
16	748	sprzedal	6
21	748	posiada	6
60	748	chce kupic	6
87	748	sprzedal	10
8	749	posiada	9
24	749	sprzedal	9
46	749	sprzedal	7
67	749	chce kupic	7
82	749	chce kupic	8
125	749	chce kupic	9
128	749	chce kupic	7
6	750	posiada	7
85	751	chce kupic	8
103	751	sprzedal	10
114	751	posiada	9
6	752	chce kupic	6
19	752	sprzedal	8
65	752	posiada	7
80	752	posiada	9
110	752	posiada	9
19	753	posiada	9
34	753	posiada	6
72	753	posiada	7
89	753	posiada	8
120	753	posiada	9
22	754	posiada	10
53	754	posiada	6
108	754	posiada	8
123	754	sprzedal	9
24	755	sprzedal	9
32	755	sprzedal	6
54	755	sprzedal	8
70	755	sprzedal	6
69	756	sprzedal	6
94	756	sprzedal	7
118	756	sprzedal	10
17	757	chce kupic	10
55	757	chce kupic	7
59	757	chce kupic	8
64	757	chce kupic	6
13	758	posiada	9
122	758	chce kupic	7
58	759	sprzedal	6
74	759	posiada	9
88	759	chce kupic	10
97	759	sprzedal	9
106	759	posiada	6
121	759	sprzedal	10
3	760	sprzedal	8
12	760	chce kupic	8
16	760	chce kupic	7
36	760	chce kupic	8
52	760	chce kupic	10
32	761	posiada	10
56	761	chce kupic	7
73	761	sprzedal	7
85	761	posiada	10
112	761	chce kupic	6
126	761	sprzedal	9
128	761	posiada	8
36	762	posiada	9
104	762	posiada	9
122	762	posiada	9
58	763	posiada	10
92	763	posiada	8
95	763	posiada	6
52	764	posiada	6
90	764	posiada	7
23	765	posiada	10
62	765	posiada	6
121	765	sprzedal	10
5	766	sprzedal	10
75	766	sprzedal	6
79	766	sprzedal	7
90	766	sprzedal	7
118	766	sprzedal	9
130	766	sprzedal	10
82	767	sprzedal	8
86	767	chce kupic	7
99	767	chce kupic	10
4	768	chce kupic	9
55	768	chce kupic	6
104	768	posiada	10
11	769	chce kupic	8
41	769	sprzedal	9
45	769	posiada	8
86	769	chce kupic	9
12	770	sprzedal	6
33	770	posiada	8
85	770	sprzedal	8
90	770	sprzedal	6
100	770	chce kupic	10
60	771	chce kupic	6
72	771	chce kupic	9
129	771	chce kupic	9
2	772	posiada	8
13	772	chce kupic	7
35	772	sprzedal	6
68	772	posiada	7
76	772	chce kupic	9
79	772	sprzedal	9
9	773	posiada	10
23	773	posiada	8
45	773	posiada	10
106	773	posiada	7
109	773	posiada	10
110	773	posiada	7
47	774	posiada	10
117	774	posiada	6
48	775	posiada	8
60	775	posiada	7
125	775	posiada	7
20	776	sprzedal	7
130	776	sprzedal	9
64	777	sprzedal	7
103	777	sprzedal	6
104	777	sprzedal	8
109	777	sprzedal	10
40	778	sprzedal	9
72	778	sprzedal	7
105	778	chce kupic	7
107	778	chce kupic	6
118	778	chce kupic	8
2	779	chce kupic	6
22	779	posiada	7
39	779	chce kupic	8
41	779	sprzedal	6
48	779	posiada	10
64	779	chce kupic	7
110	779	sprzedal	9
124	779	posiada	10
36	780	sprzedal	6
71	780	sprzedal	9
83	780	chce kupic	7
105	780	chce kupic	10
120	781	chce kupic	6
16	782	chce kupic	8
29	782	posiada	7
60	782	chce kupic	8
65	782	sprzedal	6
76	782	posiada	9
83	782	chce kupic	10
30	783	sprzedal	7
49	783	posiada	8
77	783	posiada	7
81	783	posiada	6
10	784	posiada	8
16	784	posiada	7
51	784	posiada	10
94	784	posiada	7
129	784	posiada	6
58	785	posiada	6
63	785	posiada	6
71	785	posiada	8
91	785	sprzedal	6
49	786	sprzedal	7
51	787	sprzedal	6
55	787	sprzedal	8
59	787	sprzedal	8
3	788	sprzedal	6
13	788	sprzedal	7
69	789	sprzedal	10
2	790	chce kupic	9
60	790	chce kupic	6
67	790	chce kupic	6
93	790	chce kupic	7
105	790	posiada	6
120	790	chce kupic	9
19	791	sprzedal	6
122	791	posiada	10
128	791	chce kupic	10
15	792	sprzedal	8
56	792	posiada	6
69	792	sprzedal	10
97	792	sprzedal	9
112	792	chce kupic	6
121	792	chce kupic	10
126	792	chce kupic	8
130	792	chce kupic	9
12	793	posiada	7
32	793	chce kupic	7
41	793	sprzedal	10
62	793	posiada	7
71	793	chce kupic	10
111	793	sprzedal	6
38	794	posiada	9
53	794	posiada	6
57	794	posiada	8
59	794	posiada	6
70	794	posiada	8
71	794	posiada	10
115	794	posiada	10
116	794	posiada	9
125	794	posiada	9
11	795	posiada	7
38	795	posiada	8
69	795	sprzedal	10
78	795	sprzedal	6
123	795	sprzedal	9
124	795	sprzedal	9
77	796	sprzedal	7
98	796	sprzedal	7
124	796	sprzedal	7
17	797	sprzedal	6
55	797	chce kupic	8
84	797	chce kupic	6
113	797	chce kupic	8
92	798	chce kupic	6
101	798	posiada	8
107	798	chce kupic	6
6	799	sprzedal	10
37	799	posiada	7
49	799	chce kupic	7
114	799	sprzedal	8
123	800	posiada	10
26	801	sprzedal	10
44	801	sprzedal	6
56	801	chce kupic	9
6	802	chce kupic	9
49	802	chce kupic	9
50	802	chce kupic	6
51	802	posiada	8
104	802	chce kupic	6
129	802	sprzedal	8
18	803	posiada	7
27	803	chce kupic	10
50	804	sprzedal	9
100	804	posiada	9
110	804	posiada	9
16	805	posiada	6
29	805	posiada	6
34	805	posiada	7
72	805	posiada	8
80	805	posiada	8
121	805	posiada	6
26	806	posiada	7
41	806	posiada	6
70	806	posiada	8
27	807	sprzedal	8
23	808	sprzedal	10
110	808	sprzedal	9
129	808	sprzedal	7
55	809	sprzedal	7
111	810	sprzedal	6
95	811	sprzedal	8
96	811	sprzedal	9
126	811	chce kupic	10
130	811	chce kupic	6
41	812	chce kupic	6
87	812	chce kupic	7
101	812	posiada	10
5	813	chce kupic	6
6	813	sprzedal	6
64	813	posiada	8
108	813	chce kupic	7
127	813	sprzedal	7
15	814	posiada	6
59	814	sprzedal	8
81	814	sprzedal	6
116	814	chce kupic	8
32	815	chce kupic	8
47	815	chce kupic	7
53	815	chce kupic	10
65	815	posiada	6
94	815	chce kupic	7
109	815	sprzedal	10
49	816	posiada	10
62	816	chce kupic	7
65	816	sprzedal	8
92	816	posiada	10
127	816	posiada	9
46	817	posiada	6
108	817	posiada	8
127	817	posiada	8
22	818	posiada	8
65	818	posiada	6
78	818	posiada	10
108	818	posiada	6
23	819	posiada	7
27	819	posiada	8
43	819	sprzedal	7
80	819	sprzedal	8
83	819	sprzedal	9
105	819	sprzedal	8
115	819	sprzedal	7
12	820	sprzedal	9
19	820	sprzedal	8
37	820	sprzedal	6
57	821	chce kupic	7
80	821	chce kupic	6
114	821	chce kupic	9
124	821	chce kupic	9
131	821	posiada	9
44	822	chce kupic	8
61	822	sprzedal	6
77	822	posiada	7
123	822	chce kupic	8
21	823	sprzedal	6
33	823	posiada	8
40	823	sprzedal	6
48	823	sprzedal	8
24	824	chce kupic	6
36	824	chce kupic	10
50	824	chce kupic	10
111	824	chce kupic	9
37	825	posiada	8
40	825	chce kupic	10
67	825	sprzedal	8
99	825	posiada	8
115	825	chce kupic	7
118	825	sprzedal	7
37	826	posiada	7
74	826	posiada	9
77	826	posiada	10
89	826	posiada	9
7	827	posiada	6
18	827	posiada	9
21	827	posiada	6
61	827	posiada	7
66	827	posiada	6
75	827	posiada	7
82	827	posiada	7
87	827	sprzedal	8
90	827	sprzedal	10
41	828	sprzedal	6
6	829	sprzedal	8
83	829	sprzedal	6
85	829	sprzedal	9
130	829	sprzedal	6
3	830	sprzedal	8
15	830	chce kupic	7
86	830	chce kupic	6
92	830	chce kupic	10
108	830	chce kupic	6
124	830	posiada	7
42	831	chce kupic	8
102	831	sprzedal	8
114	831	posiada	10
115	831	chce kupic	6
121	831	sprzedal	7
35	832	posiada	8
97	832	sprzedal	8
104	832	sprzedal	10
128	832	chce kupic	6
18	833	chce kupic	10
23	833	chce kupic	6
41	833	chce kupic	7
46	833	posiada	9
80	833	chce kupic	7
1	834	sprzedal	6
96	834	posiada	9
51	835	chce kupic	6
69	835	sprzedal	9
109	835	posiada	6
128	836	posiada	9
15	837	posiada	10
49	837	posiada	9
6	838	posiada	10
17	838	posiada	10
37	838	posiada	7
47	838	posiada	10
49	838	posiada	7
68	838	posiada	9
47	839	posiada	7
126	839	sprzedal	9
76	840	sprzedal	10
88	840	sprzedal	7
115	840	sprzedal	7
56	841	sprzedal	6
85	841	sprzedal	7
126	841	sprzedal	6
59	842	sprzedal	8
99	842	chce kupic	10
117	842	chce kupic	8
6	843	chce kupic	10
18	843	chce kupic	9
83	843	posiada	8
97	843	chce kupic	8
76	844	sprzedal	9
39	845	posiada	9
47	845	chce kupic	8
88	845	sprzedal	10
103	845	posiada	10
82	846	sprzedal	8
97	846	sprzedal	8
15	847	chce kupic	7
18	847	chce kupic	6
25	847	chce kupic	6
40	847	chce kupic	9
17	848	posiada	6
52	848	chce kupic	6
78	848	sprzedal	10
102	848	posiada	10
59	849	chce kupic	8
79	849	sprzedal	7
78	850	posiada	9
79	850	posiada	10
81	850	posiada	7
7	851	posiada	6
23	851	posiada	6
42	851	posiada	9
43	851	posiada	9
89	851	posiada	6
93	851	posiada	8
106	851	posiada	9
127	851	posiada	9
109	852	sprzedal	6
122	852	sprzedal	8
5	853	sprzedal	7
14	853	sprzedal	9
85	853	sprzedal	7
29	854	sprzedal	9
44	854	sprzedal	9
73	854	sprzedal	8
101	854	chce kupic	6
109	854	chce kupic	10
131	854	chce kupic	6
50	855	chce kupic	6
71	855	posiada	7
15	856	chce kupic	7
21	856	sprzedal	7
46	856	posiada	9
60	856	chce kupic	9
96	856	sprzedal	8
109	856	posiada	7
40	857	sprzedal	9
63	857	sprzedal	9
76	857	chce kupic	8
126	857	chce kupic	8
12	858	chce kupic	8
69	858	chce kupic	6
13	859	posiada	9
111	859	chce kupic	7
113	859	sprzedal	10
35	860	posiada	6
90	860	chce kupic	6
40	861	sprzedal	9
48	861	posiada	7
53	861	posiada	10
69	861	posiada	8
74	861	posiada	10
89	862	posiada	10
109	862	posiada	6
117	862	posiada	6
126	862	posiada	9
27	863	posiada	8
42	863	posiada	9
121	863	posiada	9
20	864	sprzedal	9
22	864	sprzedal	8
24	864	sprzedal	9
98	864	sprzedal	8
107	864	sprzedal	6
124	864	sprzedal	6
127	864	sprzedal	10
15	865	sprzedal	6
21	865	chce kupic	10
33	865	chce kupic	6
63	865	chce kupic	10
75	865	chce kupic	9
89	865	posiada	7
124	865	chce kupic	6
30	866	sprzedal	7
43	866	posiada	8
50	866	chce kupic	6
65	866	sprzedal	7
75	866	posiada	10
3	867	sprzedal	9
5	867	sprzedal	10
37	867	chce kupic	8
44	867	chce kupic	7
107	867	chce kupic	9
111	867	chce kupic	10
119	867	posiada	6
29	868	chce kupic	6
31	868	sprzedal	6
42	868	posiada	9
50	868	chce kupic	10
63	868	sprzedal	7
81	868	posiada	6
127	868	posiada	9
12	869	posiada	10
15	869	posiada	8
24	869	posiada	10
87	869	posiada	10
53	870	posiada	9
77	870	posiada	6
111	870	posiada	9
129	870	posiada	6
12	871	posiada	8
34	871	sprzedal	8
44	871	sprzedal	6
54	871	sprzedal	7
130	871	sprzedal	6
78	872	sprzedal	10
83	872	sprzedal	10
103	872	sprzedal	6
120	873	sprzedal	10
29	874	chce kupic	8
55	874	chce kupic	6
85	874	chce kupic	10
104	874	chce kupic	10
107	874	posiada	10
10	875	chce kupic	9
19	875	sprzedal	9
48	875	posiada	10
73	875	chce kupic	8
123	875	sprzedal	7
23	876	posiada	8
109	877	sprzedal	9
32	878	sprzedal	9
109	878	chce kupic	10
54	879	chce kupic	10
67	879	chce kupic	10
69	879	chce kupic	9
71	879	posiada	10
9	880	chce kupic	6
34	880	sprzedal	6
104	880	posiada	7
34	881	chce kupic	9
101	881	sprzedal	10
117	881	posiada	2
3	882	posiada	4
5	882	posiada	6
92	882	posiada	5
124	882	posiada	5
49	883	posiada	2
62	883	posiada	10
74	883	posiada	2
105	883	posiada	6
118	883	posiada	8
12	884	posiada	9
21	884	sprzedal	6
7	885	sprzedal	5
35	885	sprzedal	6
118	885	sprzedal	9
126	885	sprzedal	7
32	886	sprzedal	5
114	886	sprzedal	9
9	887	sprzedal	6
53	887	chce kupic	9
8	888	chce kupic	6
63	889	chce kupic	8
68	889	chce kupic	10
1	890	posiada	5
5	890	chce kupic	5
15	890	sprzedal	10
58	890	posiada	8
69	890	chce kupic	8
82	890	sprzedal	10
102	890	posiada	8
111	890	sprzedal	10
77	891	sprzedal	9
82	891	chce kupic	6
16	892	chce kupic	6
30	892	chce kupic	10
119	892	chce kupic	5
62	893	posiada	9
101	893	chce kupic	5
4	894	sprzedal	7
31	894	posiada	7
43	894	chce kupic	8
83	894	sprzedal	9
97	894	posiada	5
129	896	posiada	8
18	897	posiada	7
44	897	posiada	7
82	897	posiada	7
4	898	posiada	10
21	898	posiada	8
27	898	posiada	5
28	898	posiada	7
37	898	posiada	9
57	898	posiada	9
77	898	sprzedal	8
82	898	sprzedal	7
19	899	sprzedal	9
24	899	sprzedal	5
25	899	sprzedal	10
37	899	sprzedal	6
49	899	sprzedal	9
118	899	sprzedal	8
77	901	chce kupic	9
89	901	chce kupic	5
120	901	chce kupic	5
15	902	chce kupic	6
27	903	posiada	10
31	903	chce kupic	5
41	903	sprzedal	7
71	903	posiada	5
4	904	chce kupic	7
49	904	sprzedal	6
60	904	posiada	10
82	904	sprzedal	8
111	904	sprzedal	9
123	904	chce kupic	6
44	905	chce kupic	5
79	905	chce kupic	9
83	905	chce kupic	6
3	906	posiada	6
33	906	chce kupic	8
59	906	sprzedal	5
71	906	posiada	6
82	906	chce kupic	9
10	907	sprzedal	10
32	907	posiada	8
52	907	posiada	5
120	907	posiada	10
5	908	posiada	9
21	908	posiada	6
48	909	posiada	10
68	909	posiada	10
87	909	posiada	7
121	909	posiada	7
6	910	posiada	5
8	910	posiada	7
11	910	sprzedal	7
39	910	sprzedal	9
114	910	sprzedal	7
6	911	sprzedal	10
13	911	sprzedal	10
61	911	sprzedal	9
24	912	sprzedal	6
54	912	sprzedal	7
97	912	chce kupic	9
13	913	chce kupic	5
21	913	chce kupic	10
31	913	chce kupic	7
37	913	posiada	6
64	913	chce kupic	5
84	913	sprzedal	10
97	913	posiada	6
119	913	chce kupic	7
126	913	sprzedal	7
129	913	posiada	9
7	914	sprzedal	6
84	914	sprzedal	8
98	914	chce kupic	9
1	915	chce kupic	8
18	915	chce kupic	5
29	915	chce kupic	8
54	915	posiada	7
35	916	chce kupic	6
95	916	sprzedal	6
19	917	posiada	7
99	917	chce kupic	6
89	918	sprzedal	8
103	918	posiada	9
9	919	posiada	8
12	919	posiada	10
59	919	posiada	5
81	919	posiada	7
100	919	posiada	9
102	919	posiada	7
115	919	posiada	8
8	920	posiada	7
17	920	posiada	9
32	920	posiada	8
73	920	sprzedal	7
80	920	sprzedal	6
23	921	sprzedal	10
41	921	sprzedal	9
44	921	sprzedal	9
72	921	sprzedal	7
10	922	sprzedal	9
21	922	sprzedal	5
41	922	chce kupic	7
78	922	chce kupic	8
93	922	chce kupic	9
113	922	chce kupic	7
1	923	posiada	6
16	923	chce kupic	9
51	923	sprzedal	10
86	923	posiada	5
125	923	chce kupic	7
3	924	sprzedal	9
13	924	posiada	8
63	924	sprzedal	8
68	924	sprzedal	7
73	924	chce kupic	7
75	924	chce kupic	5
79	924	chce kupic	8
97	924	chce kupic	10
116	924	posiada	9
121	924	chce kupic	6
18	925	sprzedal	6
37	925	posiada	6
47	925	chce kupic	6
68	925	sprzedal	5
118	925	posiada	10
18	926	posiada	5
20	926	posiada	10
29	926	posiada	8
41	926	posiada	7
78	926	posiada	7
23	927	posiada	6
110	927	posiada	6
65	928	posiada	5
96	928	posiada	8
107	928	posiada	6
119	928	sprzedal	6
123	928	sprzedal	10
59	929	sprzedal	10
82	929	sprzedal	9
115	929	sprzedal	9
120	929	sprzedal	9
31	930	sprzedal	10
109	930	sprzedal	5
4	931	chce kupic	8
39	931	chce kupic	5
50	931	chce kupic	8
123	931	chce kupic	6
1	932	posiada	7
14	932	chce kupic	8
16	932	sprzedal	8
65	932	posiada	7
114	932	chce kupic	6
120	932	sprzedal	7
125	932	posiada	9
15	933	sprzedal	8
20	933	sprzedal	10
38	933	chce kupic	9
48	933	chce kupic	7
72	933	chce kupic	7
89	933	chce kupic	9
22	934	posiada	7
66	934	chce kupic	10
99	934	sprzedal	7
94	935	posiada	10
96	935	chce kupic	9
111	935	sprzedal	7
28	936	posiada	8
40	936	posiada	9
46	936	posiada	9
109	936	posiada	7
18	937	posiada	5
20	937	posiada	6
31	937	posiada	8
34	937	posiada	10
64	937	posiada	10
97	937	posiada	6
112	937	posiada	10
22	938	sprzedal	7
55	938	sprzedal	9
64	938	sprzedal	7
74	938	sprzedal	9
103	938	sprzedal	8
23	939	sprzedal	7
46	939	sprzedal	7
74	939	sprzedal	5
124	939	chce kupic	9
126	939	chce kupic	7
113	940	chce kupic	5
26	941	chce kupic	7
85	941	posiada	7
118	941	chce kupic	5
122	941	sprzedal	8
127	941	posiada	8
129	941	chce kupic	5
1	942	sprzedal	6
33	942	posiada	8
46	942	sprzedal	6
52	942	sprzedal	10
94	942	chce kupic	5
3	943	chce kupic	10
47	943	chce kupic	9
106	943	chce kupic	6
109	943	posiada	6
118	943	chce kupic	9
83	944	sprzedal	10
100	944	posiada	5
129	944	chce kupic	5
29	945	sprzedal	8
27	946	posiada	10
31	946	posiada	5
65	946	posiada	5
85	946	posiada	5
111	946	posiada	7
31	947	posiada	10
48	947	posiada	6
59	947	posiada	10
73	947	posiada	9
80	947	posiada	7
8	948	posiada	8
59	948	sprzedal	10
26	949	sprzedal	10
27	949	sprzedal	9
38	949	sprzedal	7
82	949	sprzedal	6
122	949	sprzedal	9
12	950	sprzedal	7
31	950	sprzedal	6
42	950	chce kupic	10
58	950	chce kupic	8
62	950	chce kupic	10
91	950	chce kupic	9
113	950	posiada	6
49	951	chce kupic	6
51	951	sprzedal	6
81	951	posiada	9
24	952	chce kupic	8
58	952	sprzedal	9
88	952	posiada	6
93	952	sprzedal	7
24	953	sprzedal	8
57	953	chce kupic	8
85	953	chce kupic	8
4	954	chce kupic	9
21	954	chce kupic	6
108	954	posiada	6
127	954	chce kupic	10
88	955	sprzedal	6
22	956	posiada	7
35	956	chce kupic	6
67	956	sprzedal	8
100	956	posiada	10
125	956	posiada	10
30	958	posiada	5
58	958	posiada	5
129	958	posiada	5
104	959	posiada	9
111	959	posiada	6
6	960	posiada	7
10	960	posiada	6
14	960	posiada	5
48	960	posiada	5
55	960	sprzedal	9
60	960	sprzedal	6
93	960	sprzedal	7
6	961	sprzedal	5
27	961	sprzedal	10
38	961	sprzedal	8
44	961	sprzedal	9
46	961	sprzedal	5
17	962	chce kupic	7
44	962	chce kupic	5
95	962	chce kupic	7
127	962	chce kupic	6
83	963	posiada	9
89	963	chce kupic	10
4	964	sprzedal	6
10	964	posiada	6
19	964	chce kupic	9
21	964	sprzedal	8
59	964	posiada	8
67	964	sprzedal	10
97	964	sprzedal	8
103	964	chce kupic	7
15	965	chce kupic	8
26	965	chce kupic	6
113	965	chce kupic	5
115	965	posiada	8
126	965	chce kupic	10
73	966	sprzedal	7
81	966	posiada	9
130	966	chce kupic	10
5	967	sprzedal	5
21	967	posiada	9
75	967	posiada	7
82	967	posiada	7
107	968	posiada	6
28	969	posiada	10
118	969	posiada	5
2	970	posiada	7
29	971	posiada	10
58	971	posiada	9
59	971	posiada	7
103	971	posiada	7
130	971	sprzedal	9
13	972	sprzedal	6
14	972	sprzedal	5
36	972	sprzedal	5
121	972	sprzedal	6
95	973	sprzedal	9
114	973	sprzedal	5
15	974	sprzedal	8
21	974	chce kupic	8
58	974	chce kupic	5
80	974	chce kupic	7
93	974	chce kupic	5
26	975	posiada	8
76	975	chce kupic	8
83	975	sprzedal	9
118	975	posiada	10
125	975	chce kupic	8
45	976	sprzedal	5
54	976	posiada	8
112	976	sprzedal	9
52	977	sprzedal	9
14	978	chce kupic	6
67	978	chce kupic	6
68	978	chce kupic	6
4	979	chce kupic	5
42	979	posiada	7
69	979	chce kupic	7
95	979	sprzedal	9
18	980	posiada	6
70	980	chce kupic	8
86	980	sprzedal	8
102	980	posiada	8
104	980	posiada	10
33	981	posiada	9
48	981	posiada	9
80	981	posiada	9
86	981	posiada	8
90	981	posiada	9
96	981	posiada	9
114	981	posiada	8
121	981	posiada	10
127	981	posiada	9
6	982	sprzedal	10
54	982	sprzedal	8
85	982	sprzedal	5
26	983	sprzedal	8
46	983	sprzedal	7
109	983	sprzedal	7
23	984	sprzedal	9
42	984	sprzedal	7
65	984	chce kupic	9
103	985	chce kupic	10
120	985	chce kupic	8
55	986	chce kupic	9
57	986	posiada	7
78	986	chce kupic	6
97	986	sprzedal	5
2	987	posiada	10
13	987	chce kupic	7
44	987	sprzedal	10
51	987	posiada	6
100	987	sprzedal	10
104	987	sprzedal	8
124	987	chce kupic	8
112	988	chce kupic	10
41	989	chce kupic	9
53	989	chce kupic	7
68	989	posiada	8
75	989	chce kupic	9
103	989	sprzedal	5
106	989	posiada	8
4	990	chce kupic	5
33	990	sprzedal	10
29	992	posiada	10
31	993	posiada	7
69	993	posiada	5
126	993	posiada	8
130	993	posiada	7
11	994	posiada	9
16	995	posiada	8
23	995	posiada	10
86	995	posiada	8
131	995	posiada	7
24	996	posiada	8
56	996	sprzedal	7
57	996	sprzedal	8
116	996	sprzedal	9
14	997	sprzedal	5
58	997	sprzedal	10
76	997	sprzedal	9
15	998	sprzedal	7
19	998	sprzedal	10
